Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest
2011,905,IDA,1,IDA,1984004564,P010208.IDA15340.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,0.1868276978,0.0,0.0,0.1868276978,,,,,,,,,,,,,302,0.0,0.0,EDUCATION PROJECT (03),Education Project (03),11330,Vocational training,113,I.1.c. Secondary Education,,,,,1984-12-13 00:00:00,1994-12-31 00:00:00,"The Agricultural Manpower Development Project will assist His Majesty's government in upgrading the quality of middle level agricultural manpower.  The project aims to achieve this by:  (a) implementing reforms in the training system, structure and curriculum to make it more relevant to the duties and responsibilities of agricultural extension workers and technicians; (b) establishing a teacher training program; and (c) improving training management.  The project will also assist in strengthening higher level agricultural training at the Institute of Agriculture and Animal Sciences by establishing a degree program (BS) in animal science and upgrading the existing academic, research and extension programs of the Institute.",,,,,,,1,,,,,,1984-12-13 00:00:00,1,2,0,750,1995-03-15 00:00:00,2034-09-15 00:00:00,,3.4348140720000003E-2,,,,,
2011,905,IDA,1,IDA,1984004565,P010208.IDA15340.crs2,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,0.1868276978,0.0,0.0,0.1868276978,,,,,,,,,,,,,302,0.0,0.0,EDUCATION PROJECT (03),Education Project (03),11430,Advanced tech. & managerial training,114,I.1.d. Post-Secondary Education,,,,,1984-12-13 00:00:00,1994-12-31 00:00:00,"The Agricultural Manpower Development Project will assist His Majesty's government in upgrading the quality of middle level agricultural manpower.  The project aims to achieve this by:  (a) implementing reforms in the training system, structure and curriculum to make it more relevant to the duties and responsibilities of agricultural extension workers and technicians; (b) establishing a teacher training program; and (c) improving training management.  The project will also assist in strengthening higher level agricultural training at the Institute of Agriculture and Animal Sciences by establishing a degree program (BS) in animal science and upgrading the existing academic, research and extension programs of the Institute.",,,,,,,1,,,,,,1984-12-13 00:00:00,1,2,0,750,1995-03-15 00:00:00,2034-09-15 00:00:00,,3.4348140720000003E-2,,,,,
2011,905,IDA,1,IDA,1986004597,P010262.IDA17150.crs2,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,0.296261261,0.0,0.0,0.296261261,,,,,,,,,,,,,302,0.0,0.0,IRRIGATION -  NARAYANI PROJECT (03),Irrigation -  Narayani Project (03),31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,1986-06-19 00:00:00,1995-06-30 00:00:00,"The main objectives of the Third Narayani Irrigation Project are to increase dry-season agricultural production and reduce the risks to monsoon crop production by introducing an equitable, predictable and reliable irrigation system in the Narayani irrigation scheme.  The proposed project is the third phase of an IDA-supported program and will complete the development of irrigation and drainage infrastructure over about 37,400 ha served by the Nepal Eastern Canal in the Narayani Zone of the Central Region of Nepal.  The project will also provide for:  flood protection and river training works; improvements to village roads and canal service roads; as well as support to agricultural extension and research; a regional workshop; training of project staff; consulting services; funding for project establishment and O&M; a small component for groundwater development; and monitoring and evaluation.",,,,,,,1,,,,,,1986-06-19 00:00:00,1,2,0,750,1996-11-15 00:00:00,2036-05-15 00:00:00,,6.0372734070000003E-2,,,,,
2011,905,IDA,1,IDA,1986004598,P010269.IDA17270.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,0.1895022583,0.0,0.0,0.1895022583,,,,,,,,,,,,,302,0.0,0.0,RURAL DEVELOPMENT PROJECT (03),Rural Development Project (03),31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,,,MIN. OF LOCAL DEVEL. AGRICULTURE; IRRIG & FORESTRY,,1986-07-15 00:00:00,1993-07-15 00:00:00,"The Rasuwa - Nuwakot Rural Development Project is the second phase of the IDA-financed Rural Development Project, covering the Rasuwa and Nuwakot districts in the Central Development Region of Nepal, which was completed in June 1984. The Rasuwa - Nuwakot Rural Development Project will aim: (a) to consolidate the investments made during the earlier phase of development by making all physical facilities fully operational, and by improving the qualities and coverage of agricultural support services and the services of the institutions responsible for rural infrastructure development and maintenance. It would also seek (b) to further improve the agricultural production base and the socio-economic infrastructure; (c) to expand forestry plantation and soil conservation programs; and (d) to promote development of effective local level planning and implementation of rural development projects.",,,,,,,1,,,,,,1986-07-15 00:00:00,1,2,0,750,1996-10-01 00:00:00,2036-04-01 00:00:00,,3.8817672729999995E-2,,,,,
2011,905,IDA,1,IDA,1973004427,P010074.IDA03970.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,0.16500000000000001,0.0,0.0,0.16500000000000001,,,,,,,,,,,,,302,0.0,0.0,TELECOMMUNICATION PROJECT (02),Telecommunication Project (02),22020,Telecommunications,220,II.2. Communications,,,,,1973-04-26 00:00:00,1982-12-31 00:00:00,"The Second Telecommunications Project provides for the further modernization and expansion of telecommunications facilities in Nepal and includes: (1) telephone and telex exchange equipment, cable networks and subscribers' apparatus for about 11,000 subscribers' connections; (2) international and domestic HF radio station terminals, microwave systems, line circuits and multiplexing equipment to provide about 150 long distance circuits; and (3) vehicles, tools, testing and training equipment, consultants, and buildings.",,,,,,,1,,,,,,1973-04-26 00:00:00,1,2,0,750,1983-09-15 00:00:00,2023-03-15 00:00:00,,1.5159359930000001E-2,,,,,
2011,905,IDA,1,IDA,1973004424,P010072.IDA03730.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,8.9379997249999996E-2,0.0,0.0,8.9379997249999996E-2,,,,,,,,,,,,,302,0.0,0.0,BIRGANJ IRRIGATION PROJECT - NARAYANI ZONE,Birganj Irrigation Project - Narayani Zone,31130,Agricultural land resources,311,III.1.a. Agriculture,,,,,1973-03-20 00:00:00,1981-06-30 00:00:00,"The purpose of the project is to provide canal irrigation facilities to a total area of 28,700 ha and tubewell irrigation to 2,700 ha. It would also provide drainage, on-farm development, service roads, agricultural extension and research services in the project area and for training, advisory services and feasibility studies of additional surface irrigation projects.",,,,,,,1,,,,,,1973-03-20 00:00:00,1,2,0,750,1983-05-01 00:00:00,2022-11-01 00:00:00,,7.8770399089999991E-3,,,,,
2011,905,IDA,1,IDA,1973004425,P010072.IDA03730.crs2,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,8.9379997249999996E-2,0.0,0.0,8.9379997249999996E-2,,,,,,,,,,,,,302,0.0,0.0,BIRGANJ IRRIGATION PROJECT - NARAYANI ZONE,Birganj Irrigation Project - Narayani Zone,31140,Agricultural water resources,311,III.1.a. Agriculture,,,,,1973-03-20 00:00:00,1981-06-30 00:00:00,"The purpose of the project is to provide canal irrigation facilities to a total area of 28,700 ha and tubewell irrigation to 2,700 ha. It would also provide drainage, on-farm development, service roads, agricultural extension and research services in the project area and for training, advisory services and feasibility studies of additional surface irrigation projects.",,,,,,,1,,,,,,1973-03-20 00:00:00,1,2,0,750,1983-05-01 00:00:00,2022-11-01 00:00:00,,7.8770399089999991E-3,,,,,
2011,905,IDA,1,IDA,2004013171,P084219.IDA38640.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,302,0.0,0.0,SECOND FINANCIAL SECTOR RESTRUCTURING PROJECT,Second Financial Sector Restructuring Project,24010,Financial policy & admin. management,240,II.4. Banking & Financial Services,,,NEPAL RASTRA BANK (THE CENTRAL BANK OF NEPAL),,2004-03-09 00:00:00,2009-09-30 00:00:00,"The main objective of the project is to support the on-going efforts to develop a healthier financial sector in Nepal which intermediates funds more efficiently and effectively to the benefit of all segments of society and in a manner which supports private sector development, increased investment, and faster growth. The project has the following four components: Component 1) Voluntary Retirement Schemes (VRS). The largest component is designed to support the VRS in Rastriya Banijya Bank (RBB) and Nepal Bank Limited (NBL) in an effort to reduce their costs and ultimately assist in making them more saleable/privatizable institutions. Component 2) Hiring of Sales Advisors. The hiring of the Sales (Privatization) Advisors will not happen until a year or so into the project when the banks are in a better financial condition and are therefore more viable privatization candidates. These Advisors will undertake proper due diligence, prepare a prospectus for the banks, and then undertake a road show to bring them to the point of sale to 'fit and proper' private sector buyers as rapidly as possible. Component 3) Phase II: On-going Nepal Rastra Bank Re-engineering. The Financial Sector Technical Assistance Project has commenced a process of re-engineering within the central bank. However, reform, revitalization, and professionalization are complicated, long-term tasks. Greatly enhancing the capacity of NRB to oversee a prudently operated banking system is a prime objective of the series of reforms being undertaken within the sector. Whereas the Phase I reforms in banking supervision have focused on developing an appropriate off-site reporting system and a minimalist amount of on-site bank supervisory assistance, the Phase I1 reforms will assist in augmenting the on-site supervisory capacities to oversee the commercial banks. Component 4) Management Team Support. It is agreed, that the two banks may not be privatized by the time that the current three year term of the existing Management Teams expire (two years with a possible one-year extension). It is equally recognized that the banks should not revert to old management practices. It is therefore necessary to include funding for a contingency to cover the costs of continuing management team support up until the point of privatization.",,,,,,,1,,,,,,2004-03-09 00:00:00,1,2,0,750,2014-08-15 00:00:00,2044-02-15 00:00:00,,0.23036605829999998,,,,,
2011,905,IDA,1,IDA,2004013172,P084219.IDA38640.crs2,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,302,0.0,0.0,SECOND FINANCIAL SECTOR RESTRUCTURING PROJECT,Second Financial Sector Restructuring Project,24030,Formal sector financ. intermediaries,240,II.4. Banking & Financial Services,,,NEPAL RASTRA BANK (THE CENTRAL BANK OF NEPAL),,2004-03-09 00:00:00,2009-09-30 00:00:00,"The main objective of the project is to support the on-going efforts to develop a healthier financial sector in Nepal which intermediates funds more efficiently and effectively to the benefit of all segments of society and in a manner which supports private sector development, increased investment, and faster growth. The project has the following four components: Component 1) Voluntary Retirement Schemes (VRS). The largest component is designed to support the VRS in Rastriya Banijya Bank (RBB) and Nepal Bank Limited (NBL) in an effort to reduce their costs and ultimately assist in making them more saleable/privatizable institutions. Component 2) Hiring of Sales Advisors. The hiring of the Sales (Privatization) Advisors will not happen until a year or so into the project when the banks are in a better financial condition and are therefore more viable privatization candidates. These Advisors will undertake proper due diligence, prepare a prospectus for the banks, and then undertake a road show to bring them to the point of sale to 'fit and proper' private sector buyers as rapidly as possible. Component 3) Phase II: On-going Nepal Rastra Bank Re-engineering. The Financial Sector Technical Assistance Project has commenced a process of re-engineering within the central bank. However, reform, revitalization, and professionalization are complicated, long-term tasks. Greatly enhancing the capacity of NRB to oversee a prudently operated banking system is a prime objective of the series of reforms being undertaken within the sector. Whereas the Phase I reforms in banking supervision have focused on developing an appropriate off-site reporting system and a minimalist amount of on-site bank supervisory assistance, the Phase I1 reforms will assist in augmenting the on-site supervisory capacities to oversee the commercial banks. Component 4) Management Team Support. It is agreed, that the two banks may not be privatized by the time that the current three year term of the existing Management Teams expire (two years with a possible one-year extension). It is equally recognized that the banks should not revert to old management practices. It is therefore necessary to include funding for a contingency to cover the costs of continuing management team support up until the point of privatization.",,,,,,,1,,,,,,2004-03-09 00:00:00,1,2,0,750,2014-08-15 00:00:00,2044-02-15 00:00:00,,0.23036605829999998,,,,,
2011,905,IDA,1,IDA,1970004421,P010069.IDA02230.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,6.5072517400000002E-2,0.0,0.0,6.5072517400000002E-2,,,,,,,,,,,,,302,0.0,0.0,HIGHWAY PROJECT,Highway Project,21020,Road transport,210,II.1. Transport & Storage,,,,,1970-11-10 00:00:00,1977-06-30 00:00:00,"One of the main objectives of the proposed credit would be to improve highway maintenance. This is important in reducing transport costs on existing roads and maintaining standards of roads to be taken over from bilateral aid agencies which are financing and constructing major portions of the highway network. A substantially increased allocation of funds by the Government will be required. The project also provides for the replacement of five narrow and unsafe road bridges on existing roads and the supply and erection of five suspension bridges for porter traffic in the hills, to facilitate communications in remote parts of the country.",,,,,,,1,,,,,,1970-11-10 00:00:00,1,2,0,750,1981-03-15 00:00:00,2020-09-15 00:00:00,,4.7584199910000007E-3,,,,,
2011,905,IDA,1,IDA,1969004414,P010061.IDA01660.crs1,3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,0.0,0.0,5.3447559360000001E-2,0.0,0.0,5.3447559360000001E-2,,,,,,,,,,,,,302,0.0,0.0,TELECOMMUNICATIONS PROJECT,Telecommunications Project,22020,Telecommunications,220,II.2. Communications,,,,,1969-11-04 00:00:00,1976-09-30 00:00:00,"The project for which the proposed credit would be made covers all the works included in the Borrowers's program up to July 1973 for the expansion of local telephone exchanges and of international and long distance communication facilities, the installation of telex facilities and the employment of consultants to assist in the reorganization of NTB. The project is technically sound and well-balanced and NTB will be capable of carrying it out and operating the new facilities efficiently.",,,,,,,1,,,,,,1969-11-04 00:00:00,1,2,0,750,1979-09-15 00:00:00,2019-03-15 00:00:00,,3.3070800299999999E-3,,,,,
2011,905,IDA,1,IDA,2007014938,P095977.IDAH3390.crs1,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,0.0,1.686665283,-0.0,0.0,1.686665283,-0.0,,,,,,,,,,,,,302,0.0,1.686665283,ROAD SECTOR DEVELOPMENT PROJECT,Road Sector Development Project,21010,Transport policy & admin. management,210,II.1. Transport & Storage,,,DEPARTMENT OF ROADS,,2007-12-06 00:00:00,2015-06-30 00:00:00,The Nepal Road Sector Development Project is for the residents of beneficiary districts to have all-season road access thereby reducing travel time. This will help improve access to economic centers and social services. The project targets five hill districts which currently lack all-season road access and will improve access to one other district. The project includes the following components: road development component; and institutional strengthening and policy reform component.,,,,,,,1,,,,,,2007-12-06 00:00:00,,2,0,0,,,,0.0,,,,,
2011,905,IDA,1,IDA,2007014939,P095977.IDAH3390.crs2,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,0.0,8.8549931639999997,-0.0,0.0,8.8549931639999997,-0.0,,,,,,,,,,,,,302,0.0,8.8549931639999997,ROAD SECTOR DEVELOPMENT PROJECT,Road Sector Development Project,21020,Road transport,210,II.1. Transport & Storage,,,DEPARTMENT OF ROADS,,2007-12-06 00:00:00,2015-06-30 00:00:00,The Nepal Road Sector Development Project is for the residents of beneficiary districts to have all-season road access thereby reducing travel time. This will help improve access to economic centers and social services. The project targets five hill districts which currently lack all-season road access and will improve access to one other district. The project includes the following components: road development component; and institutional strengthening and policy reform component.,,,,,,,1,,,,,,2007-12-06 00:00:00,,2,0,0,,,,0.0,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011001074,LN0533-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.66223105999999998,,,0.66223105999999998,,,,,,,,,,,,,302,,,FOURTH POWER PROJECT,Fourth Power Project,23040,Electrical transmission/distribution,230,II.3. Energy,12000,Recipient government,,,1983-03-14 00:00:00,1988-07-07 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Electricity Transmission and Distribution.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1992-01-15 00:00:00,2021-07-15 00:00:00,,7.7854579999999993E-2,6.55209201,0.0,0.0,0.65525323999999996,0.05853117
2011,916,AsDB Special Funds,1,AsDF,2011001494,LN1437-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.56103334999999999,,,0.56103334999999999,,,,,,,,,,,,,302,,,SECOND IRRIGATION SECTOR PROJECT,Second Irrigation Sector Project,31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient government,,,1996-09-11 00:00:00,2003-11-13 00:00:00,"Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Irrigation, Drainage, and Flood Protection.",,,,,,,,,,,,,,5,2,01000 ; 01000,1000,2006-05-15 00:00:00,2035-11-15 00:00:00,,0.26431680000000002,23.928384269999999,0.0,0.0,0.54379264000000005,0.23737403000000001
2011,916,AsDB Special Funds,1,AsDF,2011002144,LN2650-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,0.40535251859999999,,,0.40535251859999999,,,,,,,,,,,,,,302,,0.40535251859999999,SECONDARY TOWNS INTEGRATED URBAN ENVIRONMENTAL IMPRVMENT PROJECT,Secondary Towns Integrated Urban Environmental Imprvment Project,14031,Basic drinking water supply,140,I.4. Water Supply & Sanitation,12000,Recipient government,,,2011-01-18 00:00:00,2016-06-30 00:00:00,Product type: NEW ADF. . AsDB internal sector description: Water Supply and Sanitation.,,,,,,,,,,,,,,1,2,01000 ; 01500,1000,2018-12-15 00:00:00,2042-06-15 00:00:00,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011002145,LN2650-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,0.0198702215,,,0.0198702215,,,,,,,,,,,,,,302,,0.0198702215,SECONDARY TOWNS INTEGRATED URBAN ENVIRONMENTAL IMPRVMENT PROJECT,Secondary Towns Integrated Urban Environmental Imprvment Project,14032,Basic sanitation,140,I.4. Water Supply & Sanitation,12000,Recipient government,,,2011-01-18 00:00:00,2016-06-30 00:00:00,Product type: NEW ADF. . AsDB internal sector description: Water Supply and Sanitation.,,,,,,,,,,,,,,1,2,01000 ; 01500,1000,2018-12-15 00:00:00,2042-06-15 00:00:00,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011002146,LN2650-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,1.3396503339999999,,,1.3396503339999999,,,,,,,,,,,,,,302,,1.3396503339999999,SECONDARY TOWNS INTEGRATED URBAN ENVIRONMENTAL IMPRVMENT PROJECT,Secondary Towns Integrated Urban Environmental Imprvment Project,14022,Sanitation - large systems,140,I.4. Water Supply & Sanitation,12000,Recipient government,,,2011-01-18 00:00:00,2016-06-30 00:00:00,Product type: NEW ADF. . AsDB internal sector description: Water Supply and Sanitation.,,,,,,,,,,,,,,1,2,01000 ; 01500,1000,2018-12-15 00:00:00,2042-06-15 00:00:00,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011001080,LN0560-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,1.0189267099999999,,,1.0189267099999999,,,,,,,,,,,,,302,,,COMMAND AREA DEVELOPMENT,Command Area Development,43040,Rural development,430,IV.2. Other Multisector,12000,Recipient government,,,1982-08-05 00:00:00,1990-05-11 00:00:00,"Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Irrigation, Drainage, and Flood Protection.",,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1992-05-01 00:00:00,2021-11-01 00:00:00,,0.14094014000000002,9.7922500600000006,0.0,0.0,0.97919520000000004,8.7506960000000009E-2
2011,916,AsDB Special Funds,1,AsDF,2011000906,GN0208-NEP,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,,0.2038038985,,,0.2038038985,,,,,,,,,,,,,,302,,0.2038038985,SECOND RURAL FINANCE SECTOR DEVT PROJECT,SECOND RURAL FINANCE SECTOR DEVT PROJECT,24030,Formal sector financ. intermediaries,240,II.4. Banking & Financial Services,12000,Recipient government,,,2010-12-26 00:00:00,2012-12-31 00:00:00,". AsDB internal sector description: Finance Sector Development.     The Program is the second of two subprograms under the Cluster Program. The objective of the Program is to improve the soundness, efficiency, and outreach of the Borrower's rural finance sector through policy, legal, regulatory and institutional reform.",,,,,,,,,,,,,,,,,,,,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011000907,GN0208-NEP,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,,1.1894317920000002,,,1.1894317920000002,,,,,,,,,,,,,,302,,1.1894317920000002,SECOND RURAL FINANCE SECTOR DEVT PROJECT,SECOND RURAL FINANCE SECTOR DEVT PROJECT,24010,Financial policy & admin. management,240,II.4. Banking & Financial Services,12000,Recipient government,,,2010-12-26 00:00:00,2012-12-31 00:00:00,". AsDB internal sector description: Finance Sector Development.     The Program is the second of two subprograms under the Cluster Program. The objective of the Program is to improve the soundness, efficiency, and outreach of the Borrower's rural finance sector through policy, legal, regulatory and institutional reform.",,,,,,,,,,,,,,,,,,,,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011001870,LN2143-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,2.2089066800000001,,,2.2089066800000001,,,,,,,,,,,,,,302,,2.2089066800000001,GENDER EQUALITY AND EMPOWERMENT OF WOMEN PROJECT,Gender Equality And Empowerment Of Women Project,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,12000,Recipient government,,,2006-11-28 00:00:00,2012-06-30 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Agriculture and Rural Sector Development.,,,,,,,,,,,,,,1,2,01000 ; 01500,1000,2013-07-01 00:00:00,2037-01-01 00:00:00,,3.7136490000000001E-2,5.9861022899999998,0.0,0.0,0.0,5.6520020000000004E-2
2011,916,AsDB Special Funds,1,AsDF,2011001037,LN0445-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.40663981999999999,,,0.40663981999999999,,,,,,,,,,,,,302,,,LIVESTOCK DEVELOPMENT,Livestock Development,31163,Livestock,311,III.1.a. Agriculture,12000,Recipient government,,,1980-10-26 00:00:00,1988-10-27 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Livestock.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1990-07-01 00:00:00,2020-01-01 00:00:00,,3.0977170000000002E-2,6.6742592500000004,0.0,0.0,0.78513707999999993,5.9726999999999995E-2
2011,916,AsDB Special Funds,1,AsDF,2011001038,LN0447-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.96874081999999995,,,0.96874081999999995,,,,,,,,,,,,,302,,,THIRD POWER,Third Power,23040,Electrical transmission/distribution,230,II.3. Energy,12000,Recipient government,,,1980-11-01 00:00:00,1987-07-28 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Electricity Transmission and Distribution.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1990-05-15 00:00:00,2019-11-15 00:00:00,,0.10197025999999999,7.5115755799999997,0.0,0.0,0.93897114000000004,7.2054809999999997E-2
2011,916,AsDB Special Funds,1,AsDF,2011001054,LN0489-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,1.28923465,,,1.28923465,,,,,,,,,,,,,302,,,FOURTH AGRICULTURAL CREDIT,Fourth Agricultural Credit,31193,Agricultural financial services,311,III.1.a. Agriculture,12000,Recipient government,,,1981-08-18 00:00:00,1987-02-05 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Agricultural Production and Markets.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1991-05-01 00:00:00,2020-11-01 00:00:00,,0.16507082000000001,11.150149670000001,0.0,0.0,1.2389629,9.8414169999999995E-2
2011,916,AsDB Special Funds,1,AsDF,2011001055,LN0490-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.32791994999999996,,,0.32791994999999996,,,,,,,,,,,,,302,,,HILL IRRIGATION (WESTERN REGION),Hill Irrigation (Western Region),31140,Agricultural water resources,311,III.1.a. Agriculture,12000,Recipient government,,,1981-07-22 00:00:00,1990-05-31 00:00:00,"Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Irrigation, Drainage, and Flood Protection.",,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1991-07-01 00:00:00,2021-01-01 00:00:00,,2.8219940000000002E-2,6.0156717900000007,0.0,0.0,0.63314534,5.4461869999999996E-2
2011,916,AsDB Special Funds,1,AsDF,2011001473,LN1377-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.87782236999999996,,,0.87782236999999996,,,,,,,,,,,,,302,,,THIRD ROAD IMPROVEMENT PROJECT,Third Road Improvement Project,21020,Road transport,210,II.1. Transport & Storage,12000,Recipient government,,,1996-01-12 00:00:00,2002-06-11 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Road Transport.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,2005-11-15 00:00:00,2035-05-15 00:00:00,,0.40904403,37.00848972,0.0,0.0,0.85084663999999999,0.36709972000000002
2011,916,AsDB Special Funds,1,AsDF,2011000841,GN0157-NEP,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,,1.24329921,,,1.24329921,,,,,,,,,,,,,,302,,1.24329921,SECOND SMALL TOWNS WATER SUPPLY AND SANITATION SECTOR PROJECT,SECOND SMALL TOWNS WATER SUPPLY AND SANITATION SECTOR PROJECT,14020,Water supply & sanit. - large systems,140,I.4. Water Supply & Sanitation,12000,Recipient government,,,2010-01-14 00:00:00,2016-03-31 00:00:00,. AsDB internal sector description: Water Supply and Sanitation.,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,916,AsDB Special Funds,1,AsDF,2011001045,LN0462-NEP(SF),3,660,Nepal,,,10016,LDCs,13,ODA Loans,4,10,410,C01,,,0.69180403000000001,,,0.69180403000000001,,,,,,,,,,,,,302,,,AQUACULTURE DEVELOPMENT,Aquaculture Development,31320,Fishery development,313,III.1.c. Fishing,12000,Recipient government,,,1981-09-02 00:00:00,1989-02-02 00:00:00,Product type: ADF - CONVERTED TO SDR. . AsDB internal sector description: Fishery.,,,,,,,,,,,,,,5,2,01000 ; 01000,1000,1991-03-01 00:00:00,2020-09-01 00:00:00,,7.0916160000000006E-2,6.0084919600000006,0.0,0.0,0.6675354,6.3684409999999997E-2
2011,916,AsDB Special Funds,1,AsDF,2011000837,GN0150-NEP,3,660,Nepal,,,10016,LDCs,11,ODA Grants,4,10,110,C01,,7.1628113199999994,,,7.1628113199999994,,,,,,,,,,,,,,302,,7.1628113199999994,EMERGENCY FLOOD DAMAGE REHABILITATION PROJECT,EMERGENCY FLOOD DAMAGE REHABILITATION PROJECT,73010,Reconstruction relief and rehabilitation,730,VIII.2. Reconstruction Relief & Rehabilitation,12000,Recipient government,,,2009-08-25 00:00:00,2012-12-31 00:00:00,. AsDB internal sector description: Multisector.,,,,,,,,,,,,,,,,,,,,,,,,,,
